set,path,label,x_min,y_min,empty0,empty1,x_max,y_max,empty2,empty3
VALIDATION,gs://climbing_holds/0021.jpg,climbing_hold,0.5395833333333333,0.43833333333333335,,,0.6395833333333333,0.585,,
VALIDATION,gs://climbing_holds/0021.jpg,climbing_hold,0.41875,0.1,,,0.5645833333333333,0.22333333333333333,,
VALIDATION,gs://climbing_holds/0021.jpg,climbing_hold,0.70625,0.24666666666666667,,,0.85,0.38166666666666665,,
VALIDATION,gs://climbing_holds/0021.jpg,climbing_hold,0.12291666666666666,0.4716666666666667,,,0.21458333333333332,0.5566666666666666,,
VALIDATION,gs://climbing_holds/0021.jpg,climbing_hold,0.13333333333333333,0.38333333333333336,,,0.18125,0.42,,
VALIDATION,gs://climbing_holds/0021.jpg,climbing_hold,0.8375,0.5716666666666667,,,0.875,0.62,,
VALIDATION,gs://climbing_holds/0021.jpg,climbing_hold,0.125,0.64,,,0.15625,0.6783333333333333,,
VALIDATION,gs://climbing_holds/0021.jpg,climbing_hold,0.21458333333333332,0.6816666666666666,,,0.2520833333333333,0.7183333333333334,,
VALIDATION,gs://climbing_holds/0021.jpg,climbing_hold,0.17291666666666666,0.7833333333333333,,,0.23541666666666666,0.8216666666666667,,
VALIDATION,gs://climbing_holds/0021.jpg,climbing_hold,0.12291666666666666,0.5933333333333334,,,0.15833333333333333,0.64,,
VALIDATION,gs://climbing_holds/0021.jpg,climbing_hold,0.12708333333333333,0.315,,,0.33125,0.8533333333333334,,
TRAIN,gs://climbing_holds/0022.jpg,climbing_hold,0.6854166666666667,0.03666666666666667,,,0.7520833333333333,0.056666666666666664,,
TRAIN,gs://climbing_holds/0022.jpg,climbing_hold,0.75625,0.021666666666666667,,,0.7979166666666667,0.03666666666666667,,
TRAIN,gs://climbing_holds/0022.jpg,climbing_hold,0.8229166666666666,0.02666666666666667,,,0.8479166666666667,0.03666666666666667,,
TRAIN,gs://climbing_holds/0022.jpg,climbing_hold,0.6229166666666667,0.145,,,0.6708333333333333,0.195,,
TRAIN,gs://climbing_holds/0022.jpg,climbing_hold,0.66875,0.25666666666666665,,,0.84375,0.32166666666666666,,
TRAIN,gs://climbing_holds/0022.jpg,climbing_hold,0.7916666666666666,0.3466666666666667,,,0.84375,0.38333333333333336,,
TRAIN,gs://climbing_holds/0022.jpg,climbing_hold,0.7229166666666667,0.405,,,0.775,0.44333333333333336,,
TRAIN,gs://climbing_holds/0022.jpg,climbing_hold,0.6833333333333333,0.9016666666666666,,,0.8145833333333333,0.9916666666666667,,
TRAIN,gs://climbing_holds/0022.jpg,climbing_hold,0.6604166666666667,0.6666666666666666,,,0.7291666666666666,0.7416666666666667,,
TRAIN,gs://climbing_holds/0022.jpg,climbing_hold,0.5708333333333333,0.7183333333333334,,,0.6583333333333333,0.82,,
TRAIN,gs://climbing_holds/0022.jpg,climbing_hold,0.575,0.27666666666666667,,,0.6020833333333333,0.31166666666666665,,
TRAIN,gs://climbing_holds/0022.jpg,climbing_hold,0.5520833333333334,0.225,,,0.5958333333333333,0.30333333333333334,,
TRAIN,gs://climbing_holds/0022.jpg,climbing_hold,0.5,0.5633333333333334,,,0.54375,0.62,,
TRAIN,gs://climbing_holds/0022.jpg,climbing_hold,0.5020833333333333,0.48833333333333334,,,0.5520833333333334,0.56,,
TRAIN,gs://climbing_holds/0022.jpg,climbing_hold,0.5729166666666666,0.6783333333333333,,,0.5979166666666667,0.715,,
TRAIN,gs://climbing_holds/0022.jpg,climbing_hold,0.475,0.6516666666666666,,,0.51875,0.7016666666666667,,
TRAIN,gs://climbing_holds/0022.jpg,climbing_hold,0.4583333333333333,0.77,,,0.5020833333333333,0.8283333333333334,,
TRAIN,gs://climbing_holds/0022.jpg,climbing_hold,0.5208333333333334,0.8316666666666667,,,0.5520833333333334,0.8666666666666667,,
TRAIN,gs://climbing_holds/0022.jpg,climbing_hold,0.525,0.7783333333333333,,,0.5583333333333333,0.815,,
TRAIN,gs://climbing_holds/0022.jpg,climbing_hold,0.5229166666666667,0.76,,,0.5395833333333333,0.7883333333333333,,
TRAIN,gs://climbing_holds/0022.jpg,climbing_hold,0.5229166666666667,0.6533333333333333,,,0.5416666666666666,0.675,,
TRAIN,gs://climbing_holds/0022.jpg,climbing_hold,0.6208333333333333,0.6,,,0.6666666666666666,0.7433333333333333,,
TRAIN,gs://climbing_holds/0022.jpg,climbing_hold,0.47291666666666665,0.8783333333333333,,,0.5229166666666667,0.98,,
TRAIN,gs://climbing_holds/0022.jpg,climbing_hold,0.49166666666666664,0.815,,,0.5416666666666666,0.8883333333333333,,
TRAIN,gs://climbing_holds/0022.jpg,climbing_hold,0.54375,0.9666666666666667,,,0.5645833333333333,0.9916666666666667,,
TRAIN,gs://climbing_holds/0022.jpg,climbing_hold,0.5229166666666667,0.76,,,0.5395833333333333,0.7883333333333333,,
TRAIN,gs://climbing_holds/0022.jpg,climbing_hold,0.50625,0.7116666666666667,,,0.5208333333333334,0.7316666666666667,,
TRAIN,gs://climbing_holds/0022.jpg,climbing_hold,0.15833333333333333,0.9366666666666666,,,0.2125,0.9866666666666667,,
TRAIN,gs://climbing_holds/0022.jpg,climbing_hold,0.125,0.6916666666666667,,,0.175,0.7416666666666667,,
TRAIN,gs://climbing_holds/0022.jpg,climbing_hold,0.3,0.6633333333333333,,,0.3458333333333333,0.715,,
TRAIN,gs://climbing_holds/0022.jpg,climbing_hold,0.37916666666666665,0.6183333333333333,,,0.4354166666666667,0.65,,
TRAIN,gs://climbing_holds/0022.jpg,climbing_hold,0.37083333333333335,0.645,,,0.41458333333333336,0.6783333333333333,,
TRAIN,gs://climbing_holds/0022.jpg,climbing_hold,0.4166666666666667,0.67,,,0.46875,0.7033333333333334,,
TRAIN,gs://climbing_holds/0022.jpg,climbing_hold,0.40208333333333335,0.7333333333333333,,,0.44166666666666665,0.77,,
TRAIN,gs://climbing_holds/0022.jpg,climbing_hold,0.35208333333333336,0.76,,,0.4125,0.8033333333333333,,
TRAIN,gs://climbing_holds/0022.jpg,climbing_hold,0.21458333333333332,0.725,,,0.2791666666666667,0.7583333333333333,,
TRAIN,gs://climbing_holds/0022.jpg,climbing_hold,0.2833333333333333,0.76,,,0.31666666666666665,0.7933333333333333,,
TRAIN,gs://climbing_holds/0022.jpg,climbing_hold,0.3,0.8066666666666666,,,0.33958333333333335,0.8566666666666667,,
TRAIN,gs://climbing_holds/0022.jpg,climbing_hold,0.2604166666666667,0.915,,,0.28958333333333336,0.9383333333333334,,
TRAIN,gs://climbing_holds/0022.jpg,climbing_hold,0.22916666666666666,0.6766666666666666,,,0.2604166666666667,0.71,,
TEST,gs://climbing_holds/0023.jpg,climbing_hold,0.8583333333333333,0.7966666666666666,,,0.9979166666666667,0.8966666666666666,,
TEST,gs://climbing_holds/0023.jpg,climbing_hold,0.9354166666666667,0.06666666666666667,,,0.9854166666666667,0.11666666666666667,,
TEST,gs://climbing_holds/0023.jpg,climbing_hold,0.2708333333333333,0.0016666666666666668,,,0.36666666666666664,0.04,,
TEST,gs://climbing_holds/0023.jpg,climbing_hold,0.2833333333333333,0.04,,,0.35833333333333334,0.07833333333333334,,
TEST,gs://climbing_holds/0023.jpg,climbing_hold,0.21041666666666667,0.013333333333333334,,,0.27291666666666664,0.055,,
TEST,gs://climbing_holds/0023.jpg,climbing_hold,0.12291666666666666,0.125,,,0.19375,0.17166666666666666,,
TEST,gs://climbing_holds/0023.jpg,climbing_hold,0.052083333333333336,0.24833333333333332,,,0.15625,0.31833333333333336,,
TEST,gs://climbing_holds/0023.jpg,climbing_hold,0.0625,0.3983333333333333,,,0.10833333333333334,0.425,,
TEST,gs://climbing_holds/0023.jpg,climbing_hold,0.21458333333333332,0.395,,,0.25,0.41833333333333333,,
TEST,gs://climbing_holds/0023.jpg,climbing_hold,0.63125,0.265,,,0.7520833333333333,0.36333333333333334,,
TEST,gs://climbing_holds/0023.jpg,climbing_hold,0.8625,0.2633333333333333,,,0.9520833333333333,0.315,,
TEST,gs://climbing_holds/0023.jpg,climbing_hold,0.7041666666666667,0.21833333333333332,,,0.7416666666666667,0.24833333333333332,,
TEST,gs://climbing_holds/0023.jpg,climbing_hold,0.7479166666666667,0.3983333333333333,,,0.7770833333333333,0.415,,
TEST,gs://climbing_holds/0023.jpg,climbing_hold,0.7125,0.37,,,0.74375,0.395,,
TEST,gs://climbing_holds/0023.jpg,climbing_hold,0.34375,0.09666666666666666,,,0.38125,0.11666666666666667,,
TEST,gs://climbing_holds/0023.jpg,climbing_hold,0.5395833333333333,0.12666666666666668,,,0.56875,0.14666666666666667,,
TEST,gs://climbing_holds/0023.jpg,climbing_hold,0.08125,0.5,,,0.1125,0.52,,
TEST,gs://climbing_holds/0023.jpg,climbing_hold,0.675,0.035,,,0.7020833333333333,0.05333333333333334,,
TEST,gs://climbing_holds/0023.jpg,climbing_hold,0.41458333333333336,0.5383333333333333,,,0.44583333333333336,0.57,,
TEST,gs://climbing_holds/0023.jpg,climbing_hold,0.60625,0.6233333333333333,,,0.6395833333333333,0.645,,
TEST,gs://climbing_holds/0023.jpg,climbing_hold,0.4,0.6233333333333333,,,0.4270833333333333,0.64,,
TEST,gs://climbing_holds/0023.jpg,climbing_hold,0.25625,0.66,,,0.2875,0.6833333333333333,,
TEST,gs://climbing_holds/0023.jpg,climbing_hold,0.5645833333333333,0.72,,,0.5895833333333333,0.7433333333333333,,
TEST,gs://climbing_holds/0023.jpg,climbing_hold,0.34375,0.7783333333333333,,,0.4,0.815,,
TEST,gs://climbing_holds/0023.jpg,climbing_hold,0.41875,0.81,,,0.4708333333333333,0.8483333333333334,,
TEST,gs://climbing_holds/0023.jpg,climbing_hold,0.5166666666666667,0.8133333333333334,,,0.5583333333333333,0.845,,
TEST,gs://climbing_holds/0023.jpg,climbing_hold,0.4875,0.485,,,0.51875,0.5083333333333333,,
TEST,gs://climbing_holds/0024.jpg,climbing_hold,0.3104166666666667,0.14791666666666667,,,0.44375,0.25625,,
TEST,gs://climbing_holds/0024.jpg,climbing_hold,0.34375,0.15833333333333333,,,0.45208333333333334,0.29583333333333334,,
TEST,gs://climbing_holds/0024.jpg,climbing_hold,0.30833333333333335,0.3145833333333333,,,0.38958333333333334,0.43125,,
TEST,gs://climbing_holds/0024.jpg,climbing_hold,0.45,0.34375,,,0.6958333333333333,0.525,,
TEST,gs://climbing_holds/0024.jpg,climbing_hold,0.575,0.8083333333333333,,,0.7645833333333333,0.9375,,
TEST,gs://climbing_holds/0024.jpg,climbing_hold,0.475,0.6458333333333334,,,0.6833333333333333,0.7958333333333333,,
TRAIN,gs://climbing_holds/0025.jpg,climbing_hold,0.86875,0.5883333333333334,,,0.9875,0.66,,
TRAIN,gs://climbing_holds/0025.jpg,climbing_hold,0.73125,0.8033333333333333,,,0.80625,0.865,,
TRAIN,gs://climbing_holds/0025.jpg,climbing_hold,0.775,0.775,,,0.8333333333333334,0.7983333333333333,,
TRAIN,gs://climbing_holds/0025.jpg,climbing_hold,0.7166666666666667,0.775,,,0.7416666666666667,0.7883333333333333,,
TRAIN,gs://climbing_holds/0025.jpg,climbing_hold,0.6333333333333333,0.7516666666666667,,,0.6895833333333333,0.7816666666666666,,
TRAIN,gs://climbing_holds/0025.jpg,climbing_hold,0.48125,0.9366666666666666,,,0.525,0.9616666666666667,,
TRAIN,gs://climbing_holds/0025.jpg,climbing_hold,0.46041666666666664,0.9133333333333333,,,0.4791666666666667,0.93,,
TRAIN,gs://climbing_holds/0025.jpg,climbing_hold,0.6875,0.49833333333333335,,,0.8,0.55,,
TRAIN,gs://climbing_holds/0025.jpg,climbing_hold,0.8104166666666667,0.3,,,0.9270833333333334,0.37333333333333335,,
TRAIN,gs://climbing_holds/0025.jpg,climbing_hold,0.7833333333333333,0.2816666666666667,,,0.8208333333333333,0.31166666666666665,,
TRAIN,gs://climbing_holds/0025.jpg,climbing_hold,0.7583333333333333,0.395,,,0.8145833333333333,0.475,,
TRAIN,gs://climbing_holds/0025.jpg,climbing_hold,0.7020833333333333,0.275,,,0.74375,0.30333333333333334,,
TRAIN,gs://climbing_holds/0025.jpg,climbing_hold,0.6645833333333333,0.2,,,0.7333333333333333,0.23833333333333334,,
TRAIN,gs://climbing_holds/0025.jpg,climbing_hold,0.6729166666666667,0.605,,,0.6916666666666667,0.6183333333333333,,
TRAIN,gs://climbing_holds/0025.jpg,climbing_hold,0.5354166666666667,0.5666666666666667,,,0.5833333333333334,0.6066666666666667,,
TRAIN,gs://climbing_holds/0025.jpg,climbing_hold,0.525,0.6216666666666667,,,0.575,0.6766666666666666,,
TRAIN,gs://climbing_holds/0025.jpg,climbing_hold,0.6625,0.435,,,0.7083333333333334,0.4683333333333333,,
TRAIN,gs://climbing_holds/0025.jpg,climbing_hold,0.6458333333333334,0.4,,,0.6708333333333333,0.43833333333333335,,
TRAIN,gs://climbing_holds/0025.jpg,climbing_hold,0.59375,0.2733333333333333,,,0.6333333333333333,0.32,,
TRAIN,gs://climbing_holds/0025.jpg,climbing_hold,0.5833333333333334,0.23833333333333334,,,0.6083333333333333,0.26,,
TRAIN,gs://climbing_holds/0025.jpg,climbing_hold,0.5770833333333333,0.145,,,0.60625,0.18333333333333332,,
TRAIN,gs://climbing_holds/0025.jpg,climbing_hold,0.4395833333333333,0.32,,,0.48541666666666666,0.34833333333333333,,
TRAIN,gs://climbing_holds/0025.jpg,climbing_hold,0.4583333333333333,0.28,,,0.4895833333333333,0.30333333333333334,,
TRAIN,gs://climbing_holds/0025.jpg,climbing_hold,0.5,0.1,,,0.56875,0.16333333333333333,,
TRAIN,gs://climbing_holds/0025.jpg,climbing_hold,0.45416666666666666,0.165,,,0.5354166666666667,0.23833333333333334,,
TRAIN,gs://climbing_holds/0025.jpg,climbing_hold,0.3645833333333333,0.0016666666666666668,,,0.4375,0.051666666666666666,,
TRAIN,gs://climbing_holds/0025.jpg,climbing_hold,0.29375,0.05333333333333334,,,0.34375,0.095,,
TRAIN,gs://climbing_holds/0025.jpg,climbing_hold,0.24583333333333332,0.17833333333333334,,,0.3,0.22,,
TRAIN,gs://climbing_holds/0025.jpg,climbing_hold,0.12916666666666668,0.3416666666666667,,,0.15416666666666667,0.37166666666666665,,
TRAIN,gs://climbing_holds/0025.jpg,climbing_hold,0.13333333333333333,0.12833333333333333,,,0.16875,0.16,,
TRAIN,gs://climbing_holds/0025.jpg,climbing_hold,0.09583333333333334,0.15666666666666668,,,0.13125,0.18666666666666668,,
TRAIN,gs://climbing_holds/0025.jpg,climbing_hold,0.09791666666666667,0.05,,,0.12916666666666668,0.07833333333333334,,
TRAIN,gs://climbing_holds/0025.jpg,climbing_hold,0.17916666666666667,0.025,,,0.22291666666666668,0.06333333333333334,,
TRAIN,gs://climbing_holds/0025.jpg,climbing_hold,0.04791666666666667,0.105,,,0.09791666666666667,0.14333333333333334,,
TRAIN,gs://climbing_holds/0025.jpg,climbing_hold,0.03333333333333333,0.25333333333333335,,,0.08333333333333333,0.29,,
TRAIN,gs://climbing_holds/0025.jpg,climbing_hold,0.022916666666666665,0.43833333333333335,,,0.06666666666666667,0.47,,
TRAIN,gs://climbing_holds/0025.jpg,climbing_hold,0.0020833333333333333,0.17333333333333334,,,0.029166666666666667,0.205,,
TRAIN,gs://climbing_holds/0025.jpg,climbing_hold,0.025,0.5133333333333333,,,0.05,0.545,,
TRAIN,gs://climbing_holds/0025.jpg,climbing_hold,0.0875,0.305,,,0.12083333333333333,0.33,,
TRAIN,gs://climbing_holds/0025.jpg,climbing_hold,0.0375,0.37,,,0.06458333333333334,0.3933333333333333,,
TRAIN,gs://climbing_holds/0025.jpg,climbing_hold,0.0020833333333333333,0.3233333333333333,,,0.08125,0.355,,
TRAIN,gs://climbing_holds/0025.jpg,climbing_hold,0.0020833333333333333,0.285,,,0.03125,0.31833333333333336,,
TRAIN,gs://climbing_holds/0025.jpg,climbing_hold,0.6291666666666667,0.465,,,0.6520833333333333,0.49333333333333335,,
TRAIN,gs://climbing_holds/0025.jpg,climbing_hold,0.6395833333333333,0.475,,,0.6604166666666667,0.5,,
TRAIN,gs://climbing_holds/0025.jpg,climbing_hold,0.20208333333333334,0.7,,,0.27708333333333335,0.735,,
TRAIN,gs://climbing_holds/0025.jpg,climbing_hold,0.058333333333333334,0.6283333333333333,,,0.09375,0.655,,
TRAIN,gs://climbing_holds/0025.jpg,climbing_hold,0.3645833333333333,0.6833333333333333,,,0.4125,0.73,,
TRAIN,gs://climbing_holds/0025.jpg,climbing_hold,0.40625,0.6683333333333333,,,0.45625,0.695,,
TRAIN,gs://climbing_holds/0025.jpg,climbing_hold,0.43333333333333335,0.72,,,0.4708333333333333,0.765,,
TRAIN,gs://climbing_holds/0025.jpg,climbing_hold,0.3541666666666667,0.05333333333333334,,,0.5791666666666667,0.27,,
TRAIN,gs://climbing_holds/0025.jpg,climbing_hold,0.40208333333333335,0.25833333333333336,,,0.6145833333333334,0.4583333333333333,,
TRAIN,gs://climbing_holds/0025.jpg,climbing_hold,0.53125,0.24333333333333335,,,0.55,0.2633333333333333,,
TRAIN,gs://climbing_holds/0025.jpg,climbing_hold,0.08541666666666667,0.225,,,0.12083333333333333,0.25333333333333335,,
TRAIN,gs://climbing_holds/0026.jpg,climbing_hold,0.625,0.92,,,0.7083333333333334,0.97,,
TRAIN,gs://climbing_holds/0026.jpg,climbing_hold,0.69375,0.675,,,0.875,0.8433333333333334,,
TRAIN,gs://climbing_holds/0026.jpg,climbing_hold,0.6020833333333333,0.645,,,0.6375,0.6883333333333334,,
TRAIN,gs://climbing_holds/0026.jpg,climbing_hold,0.8645833333333334,0.7216666666666667,,,0.9208333333333333,0.7616666666666667,,
TRAIN,gs://climbing_holds/0026.jpg,climbing_hold,0.8645833333333334,0.815,,,0.9166666666666666,0.8483333333333334,,
TRAIN,gs://climbing_holds/0026.jpg,climbing_hold,0.18541666666666667,0.195,,,0.35833333333333334,0.30333333333333334,,
TRAIN,gs://climbing_holds/0026.jpg,climbing_hold,0.25625,0.24333333333333335,,,0.275,0.265,,
TRAIN,gs://climbing_holds/0026.jpg,climbing_hold,0.0020833333333333333,0.44333333333333336,,,0.1125,0.625,,
TRAIN,gs://climbing_holds/0026.jpg,climbing_hold,0.20833333333333334,0.4483333333333333,,,0.30833333333333335,0.515,,
TRAIN,gs://climbing_holds/0026.jpg,climbing_hold,0.54375,0.35833333333333334,,,0.68125,0.49,,
TRAIN,gs://climbing_holds/0026.jpg,climbing_hold,0.575,0.016666666666666666,,,0.6208333333333333,0.056666666666666664,,
TRAIN,gs://climbing_holds/0026.jpg,climbing_hold,0.3854166666666667,0.018333333333333333,,,0.5291666666666667,0.145,,
TRAIN,gs://climbing_holds/0026.jpg,climbing_hold,0.6395833333333333,0.035,,,0.6958333333333333,0.06833333333333333,,
TRAIN,gs://climbing_holds/0026.jpg,climbing_hold,0.7354166666666667,0.07333333333333333,,,0.7770833333333333,0.105,,
TRAIN,gs://climbing_holds/0026.jpg,climbing_hold,0.73125,0.195,,,0.7645833333333333,0.22833333333333333,,
TRAIN,gs://climbing_holds/0026.jpg,climbing_hold,0.775,0.33666666666666667,,,0.8208333333333333,0.3616666666666667,,
TRAIN,gs://climbing_holds/0026.jpg,climbing_hold,0.8708333333333333,0.2,,,0.9583333333333334,0.2683333333333333,,
TRAIN,gs://climbing_holds/0026.jpg,climbing_hold,0.8791666666666667,0.32666666666666666,,,0.9145833333333333,0.3616666666666667,,
TRAIN,gs://climbing_holds/0026.jpg,climbing_hold,0.9125,0.31,,,0.95,0.3433333333333333,,
TRAIN,gs://climbing_holds/0026.jpg,climbing_hold,0.9375,0.335,,,0.975,0.36333333333333334,,
TRAIN,gs://climbing_holds/0026.jpg,climbing_hold,0.8083333333333333,0.5016666666666667,,,0.8416666666666667,0.5366666666666666,,
TRAIN,gs://climbing_holds/0026.jpg,climbing_hold,0.8333333333333334,0.58,,,0.8770833333333333,0.61,,
TRAIN,gs://climbing_holds/0026.jpg,climbing_hold,0.7979166666666667,0.655,,,0.8375,0.6883333333333334,,
TRAIN,gs://climbing_holds/0026.jpg,climbing_hold,0.9125,0.4083333333333333,,,0.9375,0.425,,
TRAIN,gs://climbing_holds/0026.jpg,climbing_hold,0.8833333333333333,0.425,,,0.90625,0.44333333333333336,,
TRAIN,gs://climbing_holds/0026.jpg,climbing_hold,0.9458333333333333,0.43166666666666664,,,0.96875,0.45166666666666666,,
TRAIN,gs://climbing_holds/0026.jpg,climbing_hold,0.8520833333333333,0.445,,,0.875,0.4633333333333333,,
TRAIN,gs://climbing_holds/0026.jpg,climbing_hold,0.8833333333333333,0.4716666666666667,,,0.9020833333333333,0.49166666666666664,,
TRAIN,gs://climbing_holds/0026.jpg,climbing_hold,0.9145833333333333,0.4533333333333333,,,0.9375,0.47,,
TRAIN,gs://climbing_holds/0026.jpg,climbing_hold,0.975,0.46,,,1.0,0.47833333333333333,,
TRAIN,gs://climbing_holds/0026.jpg,climbing_hold,0.9083333333333333,0.5,,,0.9354166666666667,0.5183333333333333,,
TRAIN,gs://climbing_holds/0026.jpg,climbing_hold,0.94375,0.48333333333333334,,,0.96875,0.5,,
TRAIN,gs://climbing_holds/0026.jpg,climbing_hold,0.9458333333333333,0.5316666666666666,,,0.96875,0.5516666666666666,,
TRAIN,gs://climbing_holds/0026.jpg,climbing_hold,0.975,0.51,,,1.0,0.5283333333333333,,
TRAIN,gs://climbing_holds/0026.jpg,climbing_hold,0.65625,0.43333333333333335,,,0.6791666666666667,0.455,,
TRAIN,gs://climbing_holds/0026.jpg,climbing_hold,0.0020833333333333333,0.3416666666666667,,,0.13541666666666666,0.795,,
TRAIN,gs://climbing_holds/0026.jpg,climbing_hold,0.96875,0.6,,,1.0,0.6366666666666667,,
TRAIN,gs://climbing_holds/0026.jpg,climbing_hold,0.9729166666666667,0.7033333333333334,,,1.0,0.745,,
TEST,gs://climbing_holds/0027.jpg,climbing_hold,0.7729166666666667,0.7895833333333333,,,0.875,0.8645833333333334,,
TEST,gs://climbing_holds/0027.jpg,climbing_hold,0.7979166666666667,0.6604166666666667,,,0.8541666666666666,0.7208333333333333,,
TEST,gs://climbing_holds/0027.jpg,climbing_hold,0.5791666666666667,0.7270833333333333,,,0.6833333333333333,0.8375,,
TEST,gs://climbing_holds/0027.jpg,climbing_hold,0.6104166666666667,0.6541666666666667,,,0.6645833333333333,0.7083333333333334,,
TEST,gs://climbing_holds/0027.jpg,climbing_hold,0.15625,0.37083333333333335,,,0.27708333333333335,0.6333333333333333,,
TEST,gs://climbing_holds/0027.jpg,climbing_hold,0.17708333333333334,0.10208333333333333,,,0.25,0.23958333333333334,,
TEST,gs://climbing_holds/0027.jpg,climbing_hold,0.28541666666666665,0.17708333333333334,,,0.5458333333333333,0.37083333333333335,,
TEST,gs://climbing_holds/0027.jpg,climbing_hold,0.4354166666666667,0.26666666666666666,,,0.6354166666666666,0.4270833333333333,,
TEST,gs://climbing_holds/0027.jpg,climbing_hold,0.33125,0.25833333333333336,,,0.4,0.30833333333333335,,
TEST,gs://climbing_holds/0027.jpg,climbing_hold,0.16875,0.41041666666666665,,,0.18958333333333333,0.43333333333333335,,
TEST,gs://climbing_holds/0027.jpg,climbing_hold,0.6083333333333333,0.6666666666666666,,,0.6395833333333333,0.6958333333333333,,
TEST,gs://climbing_holds/0027.jpg,climbing_hold,0.8208333333333333,0.6708333333333333,,,0.8458333333333333,0.70625,,
TEST,gs://climbing_holds/0027.jpg,climbing_hold,0.19583333333333333,0.2,,,0.21666666666666667,0.225,,
TEST,gs://climbing_holds/0027.jpg,climbing_hold,0.18125,0.014583333333333334,,,0.3020833333333333,0.10416666666666667,,
TEST,gs://climbing_holds/0027.jpg,climbing_hold,0.4625,0.2916666666666667,,,0.5645833333333333,0.3770833333333333,,
TRAIN,gs://climbing_holds/0028.jpg,climbing_hold,0.28541666666666665,0.041666666666666664,,,0.4583333333333333,0.17708333333333334,,
TRAIN,gs://climbing_holds/0028.jpg,climbing_hold,0.325,0.04583333333333333,,,0.41875,0.12083333333333333,,
TRAIN,gs://climbing_holds/0028.jpg,climbing_hold,0.22708333333333333,0.225,,,0.40625,0.35833333333333334,,
TRAIN,gs://climbing_holds/0028.jpg,climbing_hold,0.41458333333333336,0.25833333333333336,,,0.5416666666666666,0.35833333333333334,,
TRAIN,gs://climbing_holds/0028.jpg,climbing_hold,0.90625,0.19791666666666666,,,0.9395833333333333,0.2375,,
TRAIN,gs://climbing_holds/0028.jpg,climbing_hold,0.6645833333333333,0.0020833333333333333,,,0.80625,0.08333333333333333,,
TRAIN,gs://climbing_holds/0028.jpg,climbing_hold,0.7020833333333333,0.225,,,0.81875,0.3,,
TRAIN,gs://climbing_holds/0028.jpg,climbing_hold,0.7020833333333333,0.4708333333333333,,,0.7270833333333333,0.4895833333333333,,
TRAIN,gs://climbing_holds/0028.jpg,climbing_hold,0.9125,0.7708333333333334,,,0.96875,0.8208333333333333,,
TRAIN,gs://climbing_holds/0028.jpg,climbing_hold,0.6666666666666666,0.6291666666666667,,,0.7833333333333333,0.7395833333333334,,
TRAIN,gs://climbing_holds/0028.jpg,climbing_hold,0.41875,0.6083333333333333,,,0.5270833333333333,0.6895833333333333,,
TRAIN,gs://climbing_holds/0028.jpg,climbing_hold,0.7333333333333333,0.5166666666666667,,,0.8458333333333333,0.5875,,
TRAIN,gs://climbing_holds/0028.jpg,climbing_hold,0.9291666666666667,0.41875,,,1.0,0.475,,
TRAIN,gs://climbing_holds/0028.jpg,climbing_hold,0.21041666666666667,0.5270833333333333,,,0.28958333333333336,0.5666666666666667,,
TRAIN,gs://climbing_holds/0028.jpg,climbing_hold,0.32083333333333336,0.3541666666666667,,,0.35833333333333334,0.38333333333333336,,
TRAIN,gs://climbing_holds/0028.jpg,climbing_hold,0.2520833333333333,0.33125,,,0.2833333333333333,0.3625,,
TRAIN,gs://climbing_holds/0028.jpg,climbing_hold,0.29375,0.3958333333333333,,,0.31875,0.4166666666666667,,
TRAIN,gs://climbing_holds/0028.jpg,climbing_hold,0.33541666666666664,0.48333333333333334,,,0.3625,0.5,,
TRAIN,gs://climbing_holds/0028.jpg,climbing_hold,0.10833333333333334,0.325,,,0.1375,0.35208333333333336,,
TRAIN,gs://climbing_holds/0028.jpg,climbing_hold,0.08958333333333333,0.1625,,,0.13125,0.20208333333333334,,
TRAIN,gs://climbing_holds/0028.jpg,climbing_hold,0.13541666666666666,0.03958333333333333,,,0.1625,0.06666666666666667,,
TRAIN,gs://climbing_holds/0028.jpg,climbing_hold,0.16041666666666668,0.04791666666666667,,,0.18541666666666667,0.07291666666666667,,
TRAIN,gs://climbing_holds/0028.jpg,climbing_hold,0.8770833333333333,0.4479166666666667,,,0.9,0.47708333333333336,,
TRAIN,gs://climbing_holds/0028.jpg,climbing_hold,0.9541666666666667,0.0125,,,1.0,0.06666666666666667,,
TEST,gs://climbing_holds/0029.jpg,climbing_hold,0.7,0.12471395881006865,,,0.775,0.15675057208237986,,
TEST,gs://climbing_holds/0029.jpg,climbing_hold,0.4708333333333333,0.08352402745995423,,,0.7166666666666667,0.17848970251716248,,
TEST,gs://climbing_holds/0029.jpg,climbing_hold,0.7333333333333333,0.06521739130434782,,,0.85625,0.12814645308924486,,
TEST,gs://climbing_holds/0029.jpg,climbing_hold,0.8020833333333334,0.17162471395881007,,,0.9333333333333333,0.2391304347826087,,
TEST,gs://climbing_holds/0029.jpg,climbing_hold,0.84375,0.2345537757437071,,,0.95625,0.2951945080091533,,
TEST,gs://climbing_holds/0029.jpg,climbing_hold,0.9520833333333333,0.2963386727688787,,,0.9958333333333333,0.3123569794050343,,
TEST,gs://climbing_holds/0029.jpg,climbing_hold,0.7770833333333333,0.3157894736842105,,,0.9645833333333333,0.3684210526315789,,
